2023-01-13 18:37:43,041 DEBUG   HandlerThread:33123 [system_info.py:probe():195] Probing system
2023-01-13 18:37:43,041 INFO    SystemMonitor:33123 [interfaces.py:start():168] Started disk
2023-01-13 18:37:43,041 INFO    SystemMonitor:33123 [interfaces.py:start():168] Started gpuapple
2023-01-13 18:37:43,043 INFO    SystemMonitor:33123 [interfaces.py:start():168] Started memory
2023-01-13 18:37:43,044 INFO    SystemMonitor:33123 [interfaces.py:start():168] Started network
2023-01-13 18:37:43,048 DEBUG   HandlerThread:33123 [system_info.py:_probe_git():180] Probing git
2023-01-13 18:37:43,062 DEBUG   HandlerThread:33123 [system_info.py:_probe_git():188] Probing git done
2023-01-13 18:37:43,063 DEBUG   HandlerThread:33123 [system_info.py:probe():241] Probing system done
2023-01-13 18:37:43,063 DEBUG   HandlerThread:33123 [system_monitor.py:probe():181] {'os': 'macOS-13.0.1-arm64-arm-64bit', 'python': '3.10.8', 'heartbeatAt': '2023-01-13T17:37:43.041357', 'startedAt': '2023-01-13T17:37:42.269473', 'docker': None, 'cuda': None, 'args': ('--train', 'True', '--exp-name', '(seperate network, TD actor-critic advantage, no normalization)', '--project-name', 'OpenAIGym-PPO'), 'state': 'running', 'program': '/Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/ppo_continuous.py', 'codePath': 'PPO/ppo_torch/ppo_continuous.py', 'git': {'remote': 'git@github.com:bkunters/ml-explorer-drone.git', 'commit': '9c5dda105e76b89ecc317ea398f73e7fb214080c'}, 'email': 'janina.alica.mattes@gmail.com', 'root': '/Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone', 'host': 'Janinas-MacBook-Pro.local', 'username': 'janinaalicamattes', 'executable': '/Users/janinaalicamattes/miniforge3/envs/pytorch-ppo-research/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'total': 460.4317207336426, 'used': 10.886878967285156}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-01-13 18:37:43,063 INFO    HandlerThread:33123 [system_monitor.py:probe():182] Finished collecting system info
2023-01-13 18:37:43,063 INFO    HandlerThread:33123 [system_monitor.py:probe():185] Publishing system info
2023-01-13 18:37:43,063 DEBUG   HandlerThread:33123 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-13 18:37:43,063 DEBUG   HandlerThread:33123 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-13 18:37:43,063 DEBUG   HandlerThread:33123 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-01-13 18:37:43,885 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/wandb-summary.json
2023-01-13 18:37:43,885 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/requirements.txt
2023-01-13 18:37:43,885 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/conda-environment.yaml
2023-01-13 18:37:47,883 DEBUG   HandlerThread:33123 [system_info.py:_save_conda():86] Saving conda packages done
2023-01-13 18:37:47,884 DEBUG   HandlerThread:33123 [system_info.py:_save_code():89] Saving code
2023-01-13 18:37:47,890 DEBUG   HandlerThread:33123 [system_info.py:_save_code():110] Saving code done
2023-01-13 18:37:47,890 DEBUG   HandlerThread:33123 [system_info.py:_save_patches():127] Saving git patches
2023-01-13 18:37:47,902 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/conda-environment.yaml
2023-01-13 18:37:47,902 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/code/PPO/ppo_torch/ppo_continuous.py
2023-01-13 18:37:47,903 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/code/PPO/ppo_torch
2023-01-13 18:37:47,903 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/code
2023-01-13 18:37:47,903 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/code/PPO
2023-01-13 18:37:47,947 DEBUG   HandlerThread:33123 [system_info.py:_save_patches():169] Saving git patches done
2023-01-13 18:37:47,948 INFO    HandlerThread:33123 [system_monitor.py:probe():187] Finished publishing system info
2023-01-13 18:37:47,953 DEBUG   SenderThread:33123 [sender.py:send():334] send: files
2023-01-13 18:37:47,953 INFO    SenderThread:33123 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-01-13 18:37:47,953 INFO    SenderThread:33123 [sender.py:_save_file():1319] saving file code/PPO/ppo_torch/ppo_continuous.py with policy now
2023-01-13 18:37:47,953 INFO    SenderThread:33123 [sender.py:_save_file():1319] saving file diff.patch with policy now
2023-01-13 18:37:47,954 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: status_report
2023-01-13 18:37:47,956 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: stop_status
2023-01-13 18:37:47,956 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: stop_status
2023-01-13 18:37:48,287 DEBUG   SenderThread:33123 [sender.py:send():334] send: telemetry
2023-01-13 18:37:48,316 INFO    Thread-17 :33123 [upload_job.py:push():123] Skipped uploading /var/folders/4h/v0fwv1zs4596mmdvwj516k840000gn/T/tmp1zvdqm8vwandb/cukfasc7-code/PPO/ppo_torch/ppo_continuous.py
2023-01-13 18:37:48,400 DEBUG   SenderThread:33123 [sender.py:send():334] send: exit
2023-01-13 18:37:48,400 INFO    SenderThread:33123 [sender.py:send_exit():557] handling exit code: 1
2023-01-13 18:37:48,400 INFO    SenderThread:33123 [sender.py:send_exit():559] handling runtime: 5
2023-01-13 18:37:48,400 INFO    SenderThread:33123 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-13 18:37:48,400 INFO    SenderThread:33123 [sender.py:send_exit():565] send defer
2023-01-13 18:37:48,401 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:48,401 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 0
2023-01-13 18:37:48,401 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:48,401 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 0
2023-01-13 18:37:48,401 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 1
2023-01-13 18:37:48,401 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:48,401 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 1
2023-01-13 18:37:48,401 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:48,401 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 1
2023-01-13 18:37:48,401 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 2
2023-01-13 18:37:48,401 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:48,401 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 2
2023-01-13 18:37:48,401 INFO    HandlerThread:33123 [system_monitor.py:finish():161] Stopping system monitor
2023-01-13 18:37:48,422 DEBUG   SystemMonitor:33123 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-13 18:37:48,422 DEBUG   SystemMonitor:33123 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-13 18:37:48,422 DEBUG   SystemMonitor:33123 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-13 18:37:48,423 INFO    HandlerThread:33123 [interfaces.py:finish():175] Joined cpu
2023-01-13 18:37:48,423 INFO    HandlerThread:33123 [interfaces.py:finish():175] Joined disk
2023-01-13 18:37:48,423 INFO    HandlerThread:33123 [interfaces.py:finish():175] Joined gpuapple
2023-01-13 18:37:48,423 INFO    HandlerThread:33123 [interfaces.py:finish():175] Joined memory
2023-01-13 18:37:48,423 INFO    HandlerThread:33123 [interfaces.py:finish():175] Joined network
2023-01-13 18:37:48,423 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:48,423 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 2
2023-01-13 18:37:48,423 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 3
2023-01-13 18:37:48,423 DEBUG   SenderThread:33123 [sender.py:send():334] send: telemetry
2023-01-13 18:37:48,423 DEBUG   SenderThread:33123 [sender.py:send():334] send: stats
2023-01-13 18:37:48,423 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:48,423 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 3
2023-01-13 18:37:48,423 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:48,423 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 3
2023-01-13 18:37:48,423 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 4
2023-01-13 18:37:48,423 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:48,423 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 4
2023-01-13 18:37:48,423 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:48,424 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 4
2023-01-13 18:37:48,424 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 5
2023-01-13 18:37:48,424 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:48,424 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 5
2023-01-13 18:37:48,424 DEBUG   SenderThread:33123 [sender.py:send():334] send: summary
2023-01-13 18:37:48,424 INFO    SenderThread:33123 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-13 18:37:48,424 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:48,424 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 5
2023-01-13 18:37:48,424 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 6
2023-01-13 18:37:48,424 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:48,424 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 6
2023-01-13 18:37:48,424 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:48,424 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 6
2023-01-13 18:37:48,426 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: status_report
2023-01-13 18:37:48,807 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 7
2023-01-13 18:37:48,807 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:48,807 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 7
2023-01-13 18:37:48,807 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:48,807 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 7
2023-01-13 18:37:48,904 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/wandb-summary.json
2023-01-13 18:37:48,904 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/config.yaml
2023-01-13 18:37:48,904 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/output.log
2023-01-13 18:37:48,904 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/wandb-metadata.json
2023-01-13 18:37:48,904 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/diff.patch
2023-01-13 18:37:48,921 INFO    Thread-18 :33123 [upload_job.py:push():143] Uploaded file /var/folders/4h/v0fwv1zs4596mmdvwj516k840000gn/T/tmp1zvdqm8vwandb/4aq0r03e-diff.patch
2023-01-13 18:37:48,925 INFO    Thread-16 :33123 [upload_job.py:push():143] Uploaded file /var/folders/4h/v0fwv1zs4596mmdvwj516k840000gn/T/tmp1zvdqm8vwandb/5aawyfks-wandb-metadata.json
2023-01-13 18:37:49,400 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: poll_exit
2023-01-13 18:37:50,410 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 8
2023-01-13 18:37:50,410 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: poll_exit
2023-01-13 18:37:50,410 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:50,410 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 8
2023-01-13 18:37:50,410 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:50,410 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 8
2023-01-13 18:37:50,415 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 9
2023-01-13 18:37:50,416 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:50,416 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 9
2023-01-13 18:37:50,416 DEBUG   SenderThread:33123 [sender.py:send():334] send: artifact
2023-01-13 18:37:50,911 INFO    Thread-13 :33123 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/output.log
2023-01-13 18:37:52,078 INFO    Thread-21 :33123 [upload_job.py:push():98] Skipped uploading /Users/janinaalicamattes/Library/Application Support/wandb/artifacts/staging/tmpn24ic6rn
2023-01-13 18:37:52,498 INFO    Thread-22 :33123 [upload_job.py:push():101] Uploaded file /Users/janinaalicamattes/Library/Application Support/wandb/artifacts/staging/tmpu718oc4z
2023-01-13 18:37:52,548 INFO    Thread-20 :33123 [upload_job.py:push():101] Uploaded file /Users/janinaalicamattes/Library/Application Support/wandb/artifacts/staging/tmpiyp8d2en
2023-01-13 18:37:54,192 INFO    SenderThread:33123 [sender.py:send_artifact():1415] sent artifact job-git_github.com_bkunters_ml-explorer-drone.git_PPO_ppo_torch_ppo_continuous.py - {'id': 'QXJ0aWZhY3Q6MzIzODQwOTA5', 'digest': '5e13ed7e933a1844cca6069364cb5ccf', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ5MzU4NTQy', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzIzODM5MDIy', 'versionIndex': 24}}, 'version': 'latest'}
2023-01-13 18:37:54,192 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:54,192 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 9
2023-01-13 18:37:54,192 INFO    SenderThread:33123 [dir_watcher.py:finish():362] shutting down directory watcher
2023-01-13 18:37:54,192 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: status_report
2023-01-13 18:37:54,419 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: keepalive
2023-01-13 18:37:54,926 INFO    SenderThread:33123 [dir_watcher.py:finish():392] scan: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files
2023-01-13 18:37:54,927 INFO    SenderThread:33123 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/conda-environment.yaml conda-environment.yaml
2023-01-13 18:37:54,927 INFO    SenderThread:33123 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/config.yaml config.yaml
2023-01-13 18:37:54,930 INFO    SenderThread:33123 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/diff.patch diff.patch
2023-01-13 18:37:54,930 INFO    SenderThread:33123 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/output.log output.log
2023-01-13 18:37:54,933 INFO    SenderThread:33123 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/requirements.txt requirements.txt
2023-01-13 18:37:54,935 INFO    SenderThread:33123 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/wandb-metadata.json wandb-metadata.json
2023-01-13 18:37:54,935 INFO    SenderThread:33123 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/wandb-summary.json wandb-summary.json
2023-01-13 18:37:54,942 INFO    SenderThread:33123 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/code/PPO/ppo_torch/ppo_continuous.py code/PPO/ppo_torch/ppo_continuous.py
2023-01-13 18:37:54,943 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 10
2023-01-13 18:37:54,943 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:54,943 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 10
2023-01-13 18:37:54,943 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:54,943 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 10
2023-01-13 18:37:54,943 INFO    SenderThread:33123 [file_pusher.py:finish():160] shutting down file pusher
2023-01-13 18:37:56,276 INFO    Thread-27 :33123 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/wandb-summary.json
2023-01-13 18:37:56,280 INFO    Thread-24 :33123 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/config.yaml
2023-01-13 18:37:56,282 INFO    Thread-26 :33123 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/requirements.txt
2023-01-13 18:37:56,282 INFO    Thread-25 :33123 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/output.log
2023-01-13 18:37:56,284 INFO    Thread-23 :33123 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/files/conda-environment.yaml
2023-01-13 18:37:56,488 INFO    Thread-12 (_thread_body):33123 [sender.py:transition_state():585] send defer: 11
2023-01-13 18:37:56,488 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:56,488 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 11
2023-01-13 18:37:56,489 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:56,489 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 11
2023-01-13 18:37:56,489 INFO    SenderThread:33123 [file_pusher.py:join():165] waiting for file pusher
2023-01-13 18:37:56,489 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 12
2023-01-13 18:37:56,489 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:56,489 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 12
2023-01-13 18:37:56,489 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:56,489 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 12
2023-01-13 18:37:56,668 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 13
2023-01-13 18:37:56,668 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:56,668 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 13
2023-01-13 18:37:56,668 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:56,668 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 13
2023-01-13 18:37:56,668 INFO    SenderThread:33123 [sender.py:transition_state():585] send defer: 14
2023-01-13 18:37:56,669 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:37:56,669 INFO    HandlerThread:33123 [handler.py:handle_request_defer():170] handle defer: 14
2023-01-13 18:37:56,669 DEBUG   SenderThread:33123 [sender.py:send():334] send: final
2023-01-13 18:37:56,669 DEBUG   SenderThread:33123 [sender.py:send():334] send: footer
2023-01-13 18:37:56,669 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: defer
2023-01-13 18:37:56,669 INFO    SenderThread:33123 [sender.py:send_request_defer():581] handle sender defer: 14
2023-01-13 18:37:56,670 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: poll_exit
2023-01-13 18:37:56,670 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: server_info
2023-01-13 18:37:56,670 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: get_summary
2023-01-13 18:37:56,670 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: poll_exit
2023-01-13 18:37:56,670 DEBUG   SenderThread:33123 [sender.py:send_request():361] send_request: server_info
2023-01-13 18:37:56,671 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: sampled_history
2023-01-13 18:37:56,915 INFO    MainThread:33123 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2023-01-13 18:37:56,915 INFO    MainThread:33123 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2023-01-13 18:37:56,915 INFO    MainThread:33123 [wandb_run.py:_footer_sync_info():3383] logging synced files
2023-01-13 18:37:56,916 DEBUG   HandlerThread:33123 [handler.py:handle_request():144] handle_request: shutdown
2023-01-13 18:37:56,916 INFO    HandlerThread:33123 [handler.py:finish():841] shutting down handler
2023-01-13 18:37:57,671 INFO    WriterThread:33123 [datastore.py:close():299] close: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183742-57o6ovko/run-57o6ovko.wandb
2023-01-13 18:37:57,916 INFO    SenderThread:33123 [sender.py:finish():1491] shutting down sender
2023-01-13 18:37:57,916 INFO    SenderThread:33123 [file_pusher.py:finish():160] shutting down file pusher
2023-01-13 18:37:57,916 INFO    SenderThread:33123 [file_pusher.py:join():165] waiting for file pusher
