2023-01-12 18:38:18,977 INFO    StreamThr :5095 [internal.py:wandb_internal():87] W&B internal server running at pid: 5095, started at: 2023-01-12 18:38:18.976769
2023-01-12 18:38:19,731 INFO    HandlerThread:5095 [system_monitor.py:probe():182] Finished collecting system info
2023-01-12 18:38:19,731 INFO    HandlerThread:5095 [system_monitor.py:probe():185] Publishing system info
2023-01-12 18:38:19,731 DEBUG   HandlerThread:5095 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-12 18:38:19,731 DEBUG   HandlerThread:5095 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-12 18:38:19,731 DEBUG   HandlerThread:5095 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-01-12 18:38:20,536 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/conda-environment.yaml
2023-01-12 18:38:20,536 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/wandb-summary.json
2023-01-12 18:38:20,536 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/requirements.txt
2023-01-12 18:38:21,770 DEBUG   HandlerThread:5095 [system_info.py:_save_conda():86] Saving conda packages done
2023-01-12 18:38:21,770 DEBUG   HandlerThread:5095 [system_info.py:_save_code():89] Saving code
2023-01-12 18:38:21,776 DEBUG   HandlerThread:5095 [system_info.py:_save_code():110] Saving code done
2023-01-12 18:38:21,776 DEBUG   HandlerThread:5095 [system_info.py:_save_patches():127] Saving git patches
2023-01-12 18:38:21,830 DEBUG   HandlerThread:5095 [system_info.py:_save_patches():169] Saving git patches done
2023-01-12 18:38:21,831 INFO    HandlerThread:5095 [system_monitor.py:probe():187] Finished publishing system info
2023-01-12 18:38:21,836 DEBUG   SenderThread:5095 [sender.py:send():334] send: files
2023-01-12 18:38:21,836 INFO    SenderThread:5095 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-01-12 18:38:21,836 INFO    SenderThread:5095 [sender.py:_save_file():1319] saving file code/PPO/ppo_torch/ppo_continuous.py with policy now
2023-01-12 18:38:21,836 INFO    SenderThread:5095 [sender.py:_save_file():1319] saving file diff.patch with policy now
2023-01-12 18:38:21,839 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: stop_status
2023-01-12 18:38:21,839 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: stop_status
2023-01-12 18:38:22,216 DEBUG   SenderThread:5095 [sender.py:send():334] send: telemetry
2023-01-12 18:38:22,228 INFO    Thread-17 :5095 [upload_job.py:push():123] Skipped uploading /var/folders/4h/v0fwv1zs4596mmdvwj516k840000gn/T/tmpy_53dh98wandb/def62ecw-code/PPO/ppo_torch/ppo_continuous.py
2023-01-12 18:38:22,316 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: partial_history
2023-01-12 18:38:22,318 DEBUG   SenderThread:5095 [sender.py:send():334] send: history
2023-01-12 18:38:22,318 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: summary_record
2023-01-12 18:38:22,318 INFO    SenderThread:5095 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-12 18:38:22,321 DEBUG   SenderThread:5095 [sender.py:send():334] send: exit
2023-01-12 18:38:22,321 INFO    SenderThread:5095 [sender.py:send_exit():557] handling exit code: 1
2023-01-12 18:38:22,322 INFO    SenderThread:5095 [sender.py:send_exit():559] handling runtime: 2
2023-01-12 18:38:22,322 INFO    SenderThread:5095 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-12 18:38:22,322 INFO    SenderThread:5095 [sender.py:send_exit():565] send defer
2023-01-12 18:38:22,322 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:22,322 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 0
2023-01-12 18:38:22,322 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:22,322 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 0
2023-01-12 18:38:22,322 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 1
2023-01-12 18:38:22,322 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:22,323 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 1
2023-01-12 18:38:22,323 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:22,323 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 1
2023-01-12 18:38:22,323 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 2
2023-01-12 18:38:22,323 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:22,323 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 2
2023-01-12 18:38:22,323 INFO    HandlerThread:5095 [system_monitor.py:finish():161] Stopping system monitor
2023-01-12 18:38:22,347 DEBUG   SystemMonitor:5095 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-12 18:38:22,347 DEBUG   SystemMonitor:5095 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-12 18:38:22,347 DEBUG   SystemMonitor:5095 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-12 18:38:22,347 INFO    HandlerThread:5095 [interfaces.py:finish():175] Joined cpu
2023-01-12 18:38:22,348 INFO    HandlerThread:5095 [interfaces.py:finish():175] Joined disk
2023-01-12 18:38:22,348 INFO    HandlerThread:5095 [interfaces.py:finish():175] Joined gpuapple
2023-01-12 18:38:22,348 INFO    HandlerThread:5095 [interfaces.py:finish():175] Joined memory
2023-01-12 18:38:22,348 INFO    HandlerThread:5095 [interfaces.py:finish():175] Joined network
2023-01-12 18:38:22,348 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:22,348 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 2
2023-01-12 18:38:22,348 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 3
2023-01-12 18:38:22,348 DEBUG   SenderThread:5095 [sender.py:send():334] send: telemetry
2023-01-12 18:38:22,348 DEBUG   SenderThread:5095 [sender.py:send():334] send: stats
2023-01-12 18:38:22,348 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:22,348 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 3
2023-01-12 18:38:22,349 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:22,349 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 3
2023-01-12 18:38:22,349 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 4
2023-01-12 18:38:22,349 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:22,349 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 4
2023-01-12 18:38:22,349 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:22,349 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 4
2023-01-12 18:38:22,349 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 5
2023-01-12 18:38:22,349 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:22,349 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 5
2023-01-12 18:38:22,349 DEBUG   SenderThread:5095 [sender.py:send():334] send: summary
2023-01-12 18:38:22,349 INFO    SenderThread:5095 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-12 18:38:22,349 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:22,349 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 5
2023-01-12 18:38:22,349 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 6
2023-01-12 18:38:22,350 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:22,350 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 6
2023-01-12 18:38:22,350 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:22,350 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 6
2023-01-12 18:38:22,351 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: status_report
2023-01-12 18:38:22,546 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/conda-environment.yaml
2023-01-12 18:38:22,546 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/wandb-summary.json
2023-01-12 18:38:22,546 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/output.log
2023-01-12 18:38:22,546 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/diff.patch
2023-01-12 18:38:22,546 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/wandb-metadata.json
2023-01-12 18:38:22,546 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/code/PPO/ppo_torch/ppo_continuous.py
2023-01-12 18:38:22,546 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/code
2023-01-12 18:38:22,546 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/code/PPO
2023-01-12 18:38:22,546 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/code/PPO/ppo_torch
2023-01-12 18:38:22,651 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 7
2023-01-12 18:38:22,651 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:22,651 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 7
2023-01-12 18:38:22,651 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:22,651 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 7
2023-01-12 18:38:22,660 INFO    Thread-16 :5095 [upload_job.py:push():143] Uploaded file /var/folders/4h/v0fwv1zs4596mmdvwj516k840000gn/T/tmpy_53dh98wandb/iox6l7d3-wandb-metadata.json
2023-01-12 18:38:22,763 INFO    Thread-18 :5095 [upload_job.py:push():143] Uploaded file /var/folders/4h/v0fwv1zs4596mmdvwj516k840000gn/T/tmpy_53dh98wandb/2yjtlqm2-diff.patch
2023-01-12 18:38:23,322 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: poll_exit
2023-01-12 18:38:23,547 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/config.yaml
2023-01-12 18:38:24,340 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 8
2023-01-12 18:38:24,340 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: poll_exit
2023-01-12 18:38:24,341 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:24,341 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 8
2023-01-12 18:38:24,341 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:24,341 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 8
2023-01-12 18:38:24,345 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 9
2023-01-12 18:38:24,345 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:24,345 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 9
2023-01-12 18:38:24,345 DEBUG   SenderThread:5095 [sender.py:send():334] send: artifact
2023-01-12 18:38:24,553 INFO    Thread-13 :5095 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/output.log
2023-01-12 18:38:26,312 INFO    Thread-21 :5095 [upload_job.py:push():98] Skipped uploading /Users/janinaalicamattes/Library/Application Support/wandb/artifacts/staging/tmpadiv876_
2023-01-12 18:38:26,313 INFO    Thread-22 :5095 [upload_job.py:push():98] Skipped uploading /Users/janinaalicamattes/Library/Application Support/wandb/artifacts/staging/tmpey6ou1nx
2023-01-12 18:38:26,765 INFO    Thread-20 :5095 [upload_job.py:push():101] Uploaded file /Users/janinaalicamattes/Library/Application Support/wandb/artifacts/staging/tmp_g7u8d6x
2023-01-12 18:38:28,340 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: keepalive
2023-01-12 18:38:28,647 INFO    SenderThread:5095 [sender.py:send_artifact():1415] sent artifact job-git_github.com_bkunters_ml-explorer-drone.git_PPO_ppo_torch_ppo_continuous.py - {'id': 'QXJ0aWZhY3Q6MzIyMzQ4NzUz', 'digest': '5d284b560d9d5a766fe8798fcc2b5d8b', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ5MjU0ODky', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzIyMzQ3OTQw', 'versionIndex': 29}}, 'version': 'latest'}
2023-01-12 18:38:28,647 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:28,647 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 9
2023-01-12 18:38:28,647 INFO    SenderThread:5095 [dir_watcher.py:finish():362] shutting down directory watcher
2023-01-12 18:38:29,572 INFO    SenderThread:5095 [dir_watcher.py:finish():392] scan: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files
2023-01-12 18:38:29,572 INFO    SenderThread:5095 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/conda-environment.yaml conda-environment.yaml
2023-01-12 18:38:29,572 INFO    SenderThread:5095 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/config.yaml config.yaml
2023-01-12 18:38:29,572 INFO    SenderThread:5095 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/diff.patch diff.patch
2023-01-12 18:38:29,572 INFO    SenderThread:5095 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/output.log output.log
2023-01-12 18:38:29,572 INFO    SenderThread:5095 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/requirements.txt requirements.txt
2023-01-12 18:38:29,576 INFO    SenderThread:5095 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/wandb-metadata.json wandb-metadata.json
2023-01-12 18:38:29,576 INFO    SenderThread:5095 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/wandb-summary.json wandb-summary.json
2023-01-12 18:38:29,580 INFO    SenderThread:5095 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/code/PPO/ppo_torch/ppo_continuous.py code/PPO/ppo_torch/ppo_continuous.py
2023-01-12 18:38:29,580 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 10
2023-01-12 18:38:29,580 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:29,580 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 10
2023-01-12 18:38:29,580 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: status_report
2023-01-12 18:38:29,580 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:29,580 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 10
2023-01-12 18:38:29,580 INFO    SenderThread:5095 [file_pusher.py:finish():160] shutting down file pusher
2023-01-12 18:38:30,460 INFO    Thread-23 :5095 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/conda-environment.yaml
2023-01-12 18:38:30,585 INFO    Thread-27 :5095 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/wandb-summary.json
2023-01-12 18:38:30,589 INFO    Thread-26 :5095 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/requirements.txt
2023-01-12 18:38:30,604 INFO    Thread-24 :5095 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/config.yaml
2023-01-12 18:38:30,626 INFO    Thread-25 :5095 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/files/output.log
2023-01-12 18:38:30,830 INFO    Thread-12 (_thread_body):5095 [sender.py:transition_state():585] send defer: 11
2023-01-12 18:38:30,830 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:30,830 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 11
2023-01-12 18:38:30,831 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:30,831 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 11
2023-01-12 18:38:30,831 INFO    SenderThread:5095 [file_pusher.py:join():165] waiting for file pusher
2023-01-12 18:38:30,831 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 12
2023-01-12 18:38:30,831 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:30,831 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 12
2023-01-12 18:38:30,831 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:30,831 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 12
2023-01-12 18:38:31,018 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 13
2023-01-12 18:38:31,019 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:31,019 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 13
2023-01-12 18:38:31,019 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:31,019 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 13
2023-01-12 18:38:31,019 INFO    SenderThread:5095 [sender.py:transition_state():585] send defer: 14
2023-01-12 18:38:31,019 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: defer
2023-01-12 18:38:31,019 INFO    HandlerThread:5095 [handler.py:handle_request_defer():170] handle defer: 14
2023-01-12 18:38:31,019 DEBUG   SenderThread:5095 [sender.py:send():334] send: final
2023-01-12 18:38:31,019 DEBUG   SenderThread:5095 [sender.py:send():334] send: footer
2023-01-12 18:38:31,019 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: defer
2023-01-12 18:38:31,019 INFO    SenderThread:5095 [sender.py:send_request_defer():581] handle sender defer: 14
2023-01-12 18:38:31,020 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: poll_exit
2023-01-12 18:38:31,020 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: server_info
2023-01-12 18:38:31,020 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: poll_exit
2023-01-12 18:38:31,020 DEBUG   SenderThread:5095 [sender.py:send_request():361] send_request: server_info
2023-01-12 18:38:31,020 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: get_summary
2023-01-12 18:38:31,021 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: sampled_history
2023-01-12 18:38:31,245 INFO    MainThread:5095 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2023-01-12 18:38:31,245 INFO    MainThread:5095 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2023-01-12 18:38:31,245 INFO    MainThread:5095 [wandb_run.py:_footer_sync_info():3383] logging synced files
2023-01-12 18:38:31,246 DEBUG   HandlerThread:5095 [handler.py:handle_request():144] handle_request: shutdown
2023-01-12 18:38:31,246 INFO    HandlerThread:5095 [handler.py:finish():841] shutting down handler
2023-01-12 18:38:32,025 INFO    WriterThread:5095 [datastore.py:close():299] close: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230112_183818-55g9poz7/run-55g9poz7.wandb
