2023-01-13 18:38:08,744 INFO    StreamThr :33195 [internal.py:wandb_internal():87] W&B internal server running at pid: 33195, started at: 2023-01-13 18:38:08.743857
2023-01-13 18:38:14,476 INFO    HandlerThread:33195 [handler.py:handle_request_defer():170] handle defer: 3
2023-01-13 18:38:14,476 DEBUG   SenderThread:33195 [sender.py:send_request():361] send_request: defer
2023-01-13 18:38:14,476 INFO    SenderThread:33195 [sender.py:send_request_defer():581] handle sender defer: 3
2023-01-13 18:38:14,476 INFO    SenderThread:33195 [sender.py:transition_state():585] send defer: 4
2023-01-13 18:38:14,476 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:38:14,476 INFO    HandlerThread:33195 [handler.py:handle_request_defer():170] handle defer: 4
2023-01-13 18:38:14,476 DEBUG   SenderThread:33195 [sender.py:send_request():361] send_request: defer
2023-01-13 18:38:14,476 INFO    SenderThread:33195 [sender.py:send_request_defer():581] handle sender defer: 4
2023-01-13 18:38:14,476 INFO    SenderThread:33195 [sender.py:transition_state():585] send defer: 5
2023-01-13 18:38:14,476 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:38:14,476 INFO    HandlerThread:33195 [handler.py:handle_request_defer():170] handle defer: 5
2023-01-13 18:38:14,476 DEBUG   SenderThread:33195 [sender.py:send():334] send: summary
2023-01-13 18:38:14,476 INFO    SenderThread:33195 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-13 18:38:14,476 DEBUG   SenderThread:33195 [sender.py:send_request():361] send_request: defer
2023-01-13 18:38:14,476 INFO    SenderThread:33195 [sender.py:send_request_defer():581] handle sender defer: 5
2023-01-13 18:38:14,476 INFO    SenderThread:33195 [sender.py:transition_state():585] send defer: 6
2023-01-13 18:38:14,476 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:38:14,476 INFO    HandlerThread:33195 [handler.py:handle_request_defer():170] handle defer: 6
2023-01-13 18:38:14,476 DEBUG   SenderThread:33195 [sender.py:send_request():361] send_request: defer
2023-01-13 18:38:14,476 INFO    SenderThread:33195 [sender.py:send_request_defer():581] handle sender defer: 6
2023-01-13 18:38:14,478 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: status_report
2023-01-13 18:38:14,726 INFO    Thread-16 :33195 [upload_job.py:push():143] Uploaded file /var/folders/4h/v0fwv1zs4596mmdvwj516k840000gn/T/tmpoc7bs4wqwandb/33is3u7w-wandb-metadata.json
2023-01-13 18:38:14,748 INFO    SenderThread:33195 [sender.py:transition_state():585] send defer: 7
2023-01-13 18:38:14,748 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:38:14,748 INFO    HandlerThread:33195 [handler.py:handle_request_defer():170] handle defer: 7
2023-01-13 18:38:14,748 DEBUG   SenderThread:33195 [sender.py:send_request():361] send_request: defer
2023-01-13 18:38:14,748 INFO    SenderThread:33195 [sender.py:send_request_defer():581] handle sender defer: 7
2023-01-13 18:38:14,826 INFO    Thread-18 :33195 [upload_job.py:push():143] Uploaded file /var/folders/4h/v0fwv1zs4596mmdvwj516k840000gn/T/tmpoc7bs4wqwandb/j6x1g9me-diff.patch
2023-01-13 18:38:15,330 INFO    Thread-13 :33195 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/config.yaml
2023-01-13 18:38:15,330 INFO    Thread-13 :33195 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/wandb-summary.json
2023-01-13 18:38:15,330 INFO    Thread-13 :33195 [dir_watcher.py:_on_file_created():275] file/dir created: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/output.log
2023-01-13 18:38:15,457 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: poll_exit
2023-01-13 18:38:16,470 INFO    SenderThread:33195 [sender.py:transition_state():585] send defer: 8
2023-01-13 18:38:16,470 DEBUG   SenderThread:33195 [sender.py:send_request():361] send_request: poll_exit
2023-01-13 18:38:16,470 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:38:16,470 INFO    HandlerThread:33195 [handler.py:handle_request_defer():170] handle defer: 8
2023-01-13 18:38:16,470 DEBUG   SenderThread:33195 [sender.py:send_request():361] send_request: defer
2023-01-13 18:38:16,470 INFO    SenderThread:33195 [sender.py:send_request_defer():581] handle sender defer: 8
2023-01-13 18:38:16,474 INFO    SenderThread:33195 [sender.py:transition_state():585] send defer: 9
2023-01-13 18:38:16,474 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:38:16,474 INFO    HandlerThread:33195 [handler.py:handle_request_defer():170] handle defer: 9
2023-01-13 18:38:16,474 DEBUG   SenderThread:33195 [sender.py:send():334] send: artifact
2023-01-13 18:38:17,337 INFO    Thread-13 :33195 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/output.log
2023-01-13 18:38:20,482 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: keepalive
2023-01-13 18:38:23,028 INFO    Thread-21 :33195 [upload_job.py:push():98] Skipped uploading /Users/janinaalicamattes/Library/Application Support/wandb/artifacts/staging/tmpnrmg24e9
2023-01-13 18:38:23,029 INFO    Thread-22 :33195 [upload_job.py:push():98] Skipped uploading /Users/janinaalicamattes/Library/Application Support/wandb/artifacts/staging/tmpni4nxsiy
2023-01-13 18:38:23,574 INFO    Thread-20 :33195 [upload_job.py:push():101] Uploaded file /Users/janinaalicamattes/Library/Application Support/wandb/artifacts/staging/tmpdtqhkipz
2023-01-13 18:38:25,144 INFO    SenderThread:33195 [sender.py:send_artifact():1415] sent artifact job-git_github.com_bkunters_ml-explorer-drone.git_PPO_ppo_torch_ppo_continuous.py - {'id': 'QXJ0aWZhY3Q6MzIzODQxMzUw', 'digest': '340fe1046e81c21f3089405ea3d4657f', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ5MzU4NTQy', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzIzODQwOTA5', 'versionIndex': 25}}, 'version': 'latest'}
2023-01-13 18:38:25,144 DEBUG   SenderThread:33195 [sender.py:send_request():361] send_request: defer
2023-01-13 18:38:25,144 INFO    SenderThread:33195 [sender.py:send_request_defer():581] handle sender defer: 9
2023-01-13 18:38:25,144 INFO    SenderThread:33195 [dir_watcher.py:finish():362] shutting down directory watcher
2023-01-13 18:38:25,144 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: status_report
2023-01-13 18:38:25,365 INFO    SenderThread:33195 [dir_watcher.py:finish():392] scan: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files
2023-01-13 18:38:25,365 INFO    SenderThread:33195 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/conda-environment.yaml conda-environment.yaml
2023-01-13 18:38:25,366 INFO    SenderThread:33195 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/config.yaml config.yaml
2023-01-13 18:38:25,368 INFO    SenderThread:33195 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/diff.patch diff.patch
2023-01-13 18:38:25,368 INFO    SenderThread:33195 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/output.log output.log
2023-01-13 18:38:25,371 INFO    SenderThread:33195 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/requirements.txt requirements.txt
2023-01-13 18:38:25,374 INFO    SenderThread:33195 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/wandb-metadata.json wandb-metadata.json
2023-01-13 18:38:25,374 INFO    SenderThread:33195 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/wandb-summary.json wandb-summary.json
2023-01-13 18:38:25,378 INFO    SenderThread:33195 [dir_watcher.py:finish():406] scan save: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/code/PPO/ppo_torch/ppo_continuous.py code/PPO/ppo_torch/ppo_continuous.py
2023-01-13 18:38:25,378 INFO    SenderThread:33195 [sender.py:transition_state():585] send defer: 10
2023-01-13 18:38:25,378 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: defer
2023-01-13 18:38:25,378 INFO    HandlerThread:33195 [handler.py:handle_request_defer():170] handle defer: 10
2023-01-13 18:38:25,378 DEBUG   SenderThread:33195 [sender.py:send_request():361] send_request: defer
2023-01-13 18:38:25,378 INFO    SenderThread:33195 [sender.py:send_request_defer():581] handle sender defer: 10
2023-01-13 18:38:25,378 INFO    SenderThread:33195 [file_pusher.py:finish():160] shutting down file pusher
2023-01-13 18:38:25,502 DEBUG   HandlerThread:33195 [handler.py:handle_request():144] handle_request: keepalive
2023-01-13 18:38:25,789 WARNING StreamThr :33195 [internal.py:is_dead():415] Internal process exiting, parent pid 33187 disappeared
2023-01-13 18:38:25,789 ERROR   StreamThr :33195 [internal.py:wandb_internal():153] Internal process shutdown.
2023-01-13 18:38:26,383 INFO    WriterThread:33195 [datastore.py:close():299] close: /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/run-2z9tobmu.wandb
2023-01-13 18:38:26,383 INFO    SenderThread:33195 [sender.py:finish():1491] shutting down sender
2023-01-13 18:38:26,383 INFO    SenderThread:33195 [file_pusher.py:finish():160] shutting down file pusher
2023-01-13 18:38:26,383 INFO    SenderThread:33195 [file_pusher.py:join():165] waiting for file pusher
2023-01-13 18:38:26,439 INFO    Thread-26 :33195 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/requirements.txt
2023-01-13 18:38:26,440 INFO    Thread-23 :33195 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/conda-environment.yaml
2023-01-13 18:38:26,441 INFO    Thread-25 :33195 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/output.log
2023-01-13 18:38:26,442 INFO    Thread-27 :33195 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/wandb-summary.json
2023-01-13 18:38:26,443 INFO    Thread-24 :33195 [upload_job.py:push():143] Uploaded file /Volumes/Work Disk Janina Mattes/DEV/University/ASP/ml-explorer-drone/PPO/ppo_torch/wandb/run-20230113_183808-2z9tobmu/files/config.yaml
2023-01-13 18:38:26,507 INFO    HandlerThread:33195 [handler.py:finish():841] shutting down handler
2023-01-13 18:38:26,648 INFO    Thread-12 (_thread_body):33195 [sender.py:transition_state():585] send defer: 11
